ORIGID,CountyName,PopulationCensus16,IGEasting,IGNorthing,Lat,Long,UniqueGeographicIdentifier,ConfirmedCovidCases,PopulationProportionCovidCases,x,y,FID,TimeStampDate
,Westmeath,88770,238362,255966,53.5524,-7.4219,,,,-7.4219,53.5524,3820,2020-03-08T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,,,-6.5037,52.5164,3821,2020-03-08T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,,,-6.3442,53.0205,3822,2020-03-08T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,,,-6.8367,52.7168,3823,2020-03-09T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,,,-7.2937,53.9878,3824,2020-03-09T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,,,-8.9889,52.8917,3825,2020-03-09T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,,,-8.6372,51.9517,3826,2020-03-09T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,,,-7.96,54.8989,3827,2020-03-09T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,,,-6.292,53.3605,3828,2020-03-09T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,,,-8.7362,53.3705,3829,2020-03-09T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,,,-9.565,52.1689,3830,2020-03-09T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,,,-6.7837,53.238,3831,2020-03-09T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,,,-7.2175,52.5816,3832,2020-03-09T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,,,-7.3423,52.9952,3833,2020-03-09T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,,,-7.9939,54.1261,3834,2020-03-09T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,,,-8.7412,52.5255,3835,2020-03-09T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,,,-7.6952,53.7325,3836,2020-03-09T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,,,-6.487,53.9161,3837,2020-03-09T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,,,-9.2537,53.9191,3838,2020-03-09T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,,,-6.715,53.6851,3839,2020-03-09T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,,,-6.9452,54.1857,3840,2020-03-09T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,,,-7.6607,53.2632,3841,2020-03-09T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,,,-8.2735,53.8008,3842,2020-03-09T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,,,-8.5345,54.1581,3843,2020-03-09T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,,,-7.9206,52.6407,3844,2020-03-09T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,,,-7.4935,52.2035,3845,2020-03-09T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,,,-7.4219,53.5524,3846,2020-03-09T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,,,-6.5037,52.5164,3847,2020-03-09T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,,,-6.3442,53.0205,3848,2020-03-09T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,,,-6.8367,52.7168,3849,2020-03-10T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,,,-7.2937,53.9878,3850,2020-03-10T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,,,-8.9889,52.8917,3851,2020-03-10T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,,,-8.6372,51.9517,3852,2020-03-10T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,,,-7.96,54.8989,3853,2020-03-10T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,,,-6.292,53.3605,3854,2020-03-10T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,,,-8.7362,53.3705,3855,2020-03-10T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,,,-9.565,52.1689,3856,2020-03-10T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,,,-6.7837,53.238,3857,2020-03-10T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,,,-7.2175,52.5816,3858,2020-03-10T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,,,-7.3423,52.9952,3859,2020-03-10T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,,,-7.9939,54.1261,3860,2020-03-10T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,,,-8.7412,52.5255,3861,2020-03-10T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,,,-7.6952,53.7325,3862,2020-03-10T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,,,-6.487,53.9161,3863,2020-03-10T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,,,-9.2537,53.9191,3864,2020-03-10T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,,,-6.715,53.6851,3865,2020-03-10T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,,,-6.9452,54.1857,3866,2020-03-10T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,,,-7.6607,53.2632,3867,2020-03-10T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,,,-8.2735,53.8008,3868,2020-03-10T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,,,-8.5345,54.1581,3869,2020-03-10T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,,,-7.9206,52.6407,3870,2020-03-10T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,,,-7.4935,52.2035,3871,2020-03-10T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,,,-7.4219,53.5524,3872,2020-03-10T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,,,-6.5037,52.5164,3873,2020-03-10T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,,,-6.3442,53.0205,3874,2020-03-10T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,,,-6.8367,52.7168,3875,2020-03-11T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,,,-7.2937,53.9878,3876,2020-03-11T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,,,-8.9889,52.8917,3877,2020-03-11T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,,,-8.6372,51.9517,3878,2020-03-11T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,,,-7.96,54.8989,3879,2020-03-11T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,,,-6.292,53.3605,3880,2020-03-11T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,,,-8.7362,53.3705,3881,2020-03-11T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,,,-9.565,52.1689,3882,2020-03-11T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,,,-6.7837,53.238,3883,2020-03-11T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,,,-7.2175,52.5816,3884,2020-03-11T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,,,-7.3423,52.9952,3885,2020-03-11T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,,,-7.9939,54.1261,3886,2020-03-11T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,,,-8.7412,52.5255,3887,2020-03-11T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,,,-7.6952,53.7325,3888,2020-03-11T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,,,-6.487,53.9161,3889,2020-03-11T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,,,-9.2537,53.9191,3890,2020-03-11T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,,,-6.715,53.6851,3891,2020-03-11T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,,,-6.9452,54.1857,3892,2020-03-11T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,,,-7.6607,53.2632,3893,2020-03-11T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,,,-8.2735,53.8008,3894,2020-03-11T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,,,-8.5345,54.1581,3895,2020-03-11T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,,,-7.9206,52.6407,3896,2020-03-11T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,,,-7.4935,52.2035,3897,2020-03-11T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,,,-7.4219,53.5524,3898,2020-03-11T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,,,-6.5037,52.5164,3899,2020-03-11T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,,,-6.3442,53.0205,3900,2020-03-11T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,,,-6.8367,52.7168,3901,2020-03-12T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,,,-7.2937,53.9878,3902,2020-03-12T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,,,-8.9889,52.8917,3903,2020-03-12T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,,,-8.6372,51.9517,3904,2020-03-12T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,,,-7.96,54.8989,3905,2020-03-12T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,,,-6.292,53.3605,3906,2020-03-12T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,,,-8.7362,53.3705,3907,2020-03-12T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,,,-9.565,52.1689,3908,2020-03-12T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,,,-6.7837,53.238,3909,2020-03-12T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,,,-7.2175,52.5816,3910,2020-03-12T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,,,-7.3423,52.9952,3911,2020-03-12T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,,,-7.9939,54.1261,3912,2020-03-12T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,,,-8.7412,52.5255,3913,2020-03-12T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,,,-7.6952,53.7325,3914,2020-03-12T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,,,-6.487,53.9161,3915,2020-03-12T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,,,-9.2537,53.9191,3916,2020-03-12T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,,,-6.715,53.6851,3917,2020-03-12T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,,,-6.9452,54.1857,3918,2020-03-12T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,,,-7.6607,53.2632,3919,2020-03-12T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,,,-8.2735,53.8008,3920,2020-03-12T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,,,-8.5345,54.1581,3921,2020-03-12T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,,,-7.9206,52.6407,3922,2020-03-12T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,,,-7.4935,52.2035,3923,2020-03-12T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,,,-7.4219,53.5524,3924,2020-03-12T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,,,-6.5037,52.5164,3925,2020-03-12T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,,,-6.3442,53.0205,3926,2020-03-12T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,,,-6.8367,52.7168,3927,2020-03-13T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,,,-7.2937,53.9878,3928,2020-03-13T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,,,-8.9889,52.8917,3929,2020-03-13T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,,,-8.6372,51.9517,3930,2020-03-13T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,,,-7.96,54.8989,3931,2020-03-13T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,,,-6.292,53.3605,3932,2020-03-13T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,,,-8.7362,53.3705,3933,2020-03-13T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,,,-9.565,52.1689,3934,2020-03-13T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,,,-6.7837,53.238,3935,2020-03-13T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,,,-7.2175,52.5816,3936,2020-03-13T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,,,-7.3423,52.9952,3937,2020-03-13T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,,,-7.9939,54.1261,3938,2020-03-13T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,,,-8.7412,52.5255,3939,2020-03-13T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,,,-7.6952,53.7325,3940,2020-03-13T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,,,-6.487,53.9161,3941,2020-03-13T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,,,-9.2537,53.9191,3942,2020-03-13T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,,,-6.715,53.6851,3943,2020-03-13T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,,,-6.9452,54.1857,3944,2020-03-13T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,,,-7.6607,53.2632,3945,2020-03-13T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,,,-8.2735,53.8008,3946,2020-03-13T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,,,-8.5345,54.1581,3947,2020-03-13T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,,,-7.9206,52.6407,3948,2020-03-13T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,,,-7.4935,52.2035,3949,2020-03-13T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,,,-7.4219,53.5524,3950,2020-03-13T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,,,-6.5037,52.5164,3951,2020-03-13T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,,,-6.3442,53.0205,3952,2020-03-13T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,,,-6.8367,52.7168,3953,2020-03-14T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,,,-7.2937,53.9878,3954,2020-03-14T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,,,-8.9889,52.8917,3955,2020-03-14T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,,,-8.6372,51.9517,3956,2020-03-14T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,,,-7.96,54.8989,3957,2020-03-14T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,,,-6.292,53.3605,3958,2020-03-14T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,,,-8.7362,53.3705,3959,2020-03-14T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,,,-9.565,52.1689,3960,2020-03-14T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,,,-6.7837,53.238,3961,2020-03-14T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,,,-7.2175,52.5816,3962,2020-03-14T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,,,-7.3423,52.9952,3963,2020-03-14T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,,,-7.9939,54.1261,3964,2020-03-14T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,,,-8.7412,52.5255,3965,2020-03-14T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,,,-7.6952,53.7325,3966,2020-03-14T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,,,-6.487,53.9161,3967,2020-03-14T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,,,-9.2537,53.9191,3968,2020-03-14T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,,,-6.715,53.6851,3969,2020-03-14T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,,,-6.9452,54.1857,3970,2020-03-14T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,,,-7.6607,53.2632,3971,2020-03-14T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,,,-8.2735,53.8008,3972,2020-03-14T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,,,-8.5345,54.1581,3973,2020-03-14T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,,,-7.9206,52.6407,3974,2020-03-14T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,,,-7.4935,52.2035,3975,2020-03-14T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,,,-7.4219,53.5524,3976,2020-03-14T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,,,-6.5037,52.5164,3977,2020-03-14T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,,,-6.3442,53.0205,3978,2020-03-14T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,,,-6.8367,52.7168,3979,2020-03-15T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,,,-7.2937,53.9878,3980,2020-03-15T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,,,-8.9889,52.8917,3981,2020-03-15T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,,,-8.6372,51.9517,3982,2020-03-15T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,,,-7.96,54.8989,3983,2020-03-15T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,,,-6.292,53.3605,3984,2020-03-15T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,,,-8.7362,53.3705,3985,2020-03-15T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,,,-9.565,52.1689,3986,2020-03-15T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,,,-6.7837,53.238,3987,2020-03-15T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,,,-7.2175,52.5816,3988,2020-03-15T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,,,-7.3423,52.9952,3989,2020-03-15T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,,,-7.9939,54.1261,3990,2020-03-15T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,,,-8.7412,52.5255,3991,2020-03-15T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,,,-7.6952,53.7325,3992,2020-03-15T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,,,-6.487,53.9161,3993,2020-03-15T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,,,-9.2537,53.9191,3994,2020-03-15T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,,,-6.715,53.6851,3995,2020-03-15T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,,,-6.9452,54.1857,3996,2020-03-15T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,,,-7.6607,53.2632,3997,2020-03-15T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,,,-8.2735,53.8008,3998,2020-03-15T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,,,-8.5345,54.1581,3999,2020-03-15T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,,,-7.9206,52.6407,4000,2020-03-15T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,,,-7.4935,52.2035,4001,2020-03-15T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,,,-7.4219,53.5524,4002,2020-03-15T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,,,-6.5037,52.5164,4003,2020-03-15T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,,,-6.3442,53.0205,4004,2020-03-15T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,,,-6.8367,52.7168,4005,2020-03-16T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,,,-7.2937,53.9878,4006,2020-03-16T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,,,-8.9889,52.8917,4007,2020-03-16T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,,,-8.6372,51.9517,4008,2020-03-16T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,,,-7.96,54.8989,4009,2020-03-16T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,,,-6.292,53.3605,4010,2020-03-16T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,,,-8.7362,53.3705,4011,2020-03-16T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,,,-9.565,52.1689,4012,2020-03-16T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,,,-6.7837,53.238,4013,2020-03-16T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,,,-7.2175,52.5816,4014,2020-03-16T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,,,-7.3423,52.9952,4015,2020-03-16T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,,,-7.9939,54.1261,4016,2020-03-16T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,,,-8.7412,52.5255,4017,2020-03-16T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,,,-7.6952,53.7325,4018,2020-03-16T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,,,-6.487,53.9161,4019,2020-03-16T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,,,-9.2537,53.9191,4020,2020-03-16T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,,,-6.715,53.6851,4021,2020-03-16T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,,,-6.9452,54.1857,4022,2020-03-16T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,,,-7.6607,53.2632,4023,2020-03-16T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,,,-8.2735,53.8008,4024,2020-03-16T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,,,-8.5345,54.1581,4025,2020-03-16T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,,,-7.9206,52.6407,4026,2020-03-16T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,,,-7.4935,52.2035,4027,2020-03-16T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,,,-7.4219,53.5524,4028,2020-03-16T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,,,-6.5037,52.5164,4029,2020-03-16T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,,,-6.3442,53.0205,4030,2020-03-16T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,,,-6.8367,52.7168,4031,2020-03-17T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,,,-7.2937,53.9878,4032,2020-03-17T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,,,-8.9889,52.8917,4033,2020-03-17T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,,,-8.6372,51.9517,4034,2020-03-17T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,,,-7.96,54.8989,4035,2020-03-17T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,,,-6.292,53.3605,4036,2020-03-17T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,,,-8.7362,53.3705,4037,2020-03-17T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,,,-9.565,52.1689,4038,2020-03-17T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,,,-6.7837,53.238,4039,2020-03-17T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,,,-7.2175,52.5816,4040,2020-03-17T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,,,-7.3423,52.9952,4041,2020-03-17T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,,,-7.9939,54.1261,4042,2020-03-17T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,,,-8.7412,52.5255,4043,2020-03-17T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,,,-7.6952,53.7325,4044,2020-03-17T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,,,-6.487,53.9161,4045,2020-03-17T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,,,-9.2537,53.9191,4046,2020-03-17T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,,,-6.715,53.6851,4047,2020-03-17T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,,,-6.9452,54.1857,4048,2020-03-17T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,,,-7.6607,53.2632,4049,2020-03-17T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,,,-8.2735,53.8008,4050,2020-03-17T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,,,-8.5345,54.1581,4051,2020-03-17T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,,,-7.9206,52.6407,4052,2020-03-17T00:00:00.000Z
