ORIGID,CountyName,PopulationCensus16,IGEasting,IGNorthing,Lat,Long,UniqueGeographicIdentifier,ConfirmedCovidCases,PopulationProportionCovidCases,x,y,FID,TimeStampDate
,Roscommon,64544,182029,283486,53.8008,-8.2735,,,,-8.2735,53.8008,15854,2020-03-17T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,,,-8.5345,54.1581,15855,2020-03-17T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,,,-7.9206,52.6407,15856,2020-03-17T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,,,-7.4935,52.2035,15857,2020-03-17T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,,,-7.4219,53.5524,15858,2020-03-17T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,,,-6.5037,52.5164,15859,2020-03-17T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,,,-6.3442,53.0205,15860,2020-03-17T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,,,-6.8367,52.7168,15861,2020-03-18T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,,,-7.2937,53.9878,15862,2020-03-18T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,,,-8.9889,52.8917,15863,2020-03-18T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,,,-8.6372,51.9517,15864,2020-03-18T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,,,-7.96,54.8989,15865,2020-03-18T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,,,-6.292,53.3605,15866,2020-03-18T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,,,-8.7362,53.3705,15867,2020-03-18T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,,,-9.565,52.1689,15868,2020-03-18T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,,,-6.7837,53.238,15869,2020-03-18T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,,,-7.2175,52.5816,15870,2020-03-18T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,,,-7.3423,52.9952,15871,2020-03-18T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,,,-7.9939,54.1261,15872,2020-03-18T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,,,-8.7412,52.5255,15873,2020-03-18T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,,,-7.6952,53.7325,15874,2020-03-18T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,,,-6.487,53.9161,15875,2020-03-18T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,,,-9.2537,53.9191,15876,2020-03-18T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,,,-6.715,53.6851,15877,2020-03-18T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,,,-6.9452,54.1857,15878,2020-03-18T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,,,-7.6607,53.2632,15879,2020-03-18T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,,,-8.2735,53.8008,15880,2020-03-18T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,,,-8.5345,54.1581,15881,2020-03-18T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,,,-7.9206,52.6407,15882,2020-03-18T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,,,-7.4935,52.2035,15883,2020-03-18T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,,,-7.4219,53.5524,15884,2020-03-18T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,,,-6.5037,52.5164,15885,2020-03-18T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,,,-6.3442,53.0205,15886,2020-03-18T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,,,-6.8367,52.7168,15887,2020-03-19T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,,,-7.2937,53.9878,15888,2020-03-19T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,,,-8.9889,52.8917,15889,2020-03-19T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,,,-8.6372,51.9517,15890,2020-03-19T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,,,-7.96,54.8989,15891,2020-03-19T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,,,-6.292,53.3605,15892,2020-03-19T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,,,-8.7362,53.3705,15893,2020-03-19T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,,,-9.565,52.1689,15894,2020-03-19T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,,,-6.7837,53.238,15895,2020-03-19T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,,,-7.2175,52.5816,15896,2020-03-19T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,,,-7.3423,52.9952,15897,2020-03-19T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,,,-7.9939,54.1261,15898,2020-03-19T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,,,-8.7412,52.5255,15899,2020-03-19T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,,,-7.6952,53.7325,15900,2020-03-19T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,,,-6.487,53.9161,15901,2020-03-19T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,,,-9.2537,53.9191,15902,2020-03-19T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,,,-6.715,53.6851,15903,2020-03-19T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,,,-6.9452,54.1857,15904,2020-03-19T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,,,-7.6607,53.2632,15905,2020-03-19T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,,,-8.2735,53.8008,15906,2020-03-19T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,,,-8.5345,54.1581,15907,2020-03-19T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,,,-7.9206,52.6407,15908,2020-03-19T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,,,-7.4935,52.2035,15909,2020-03-19T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,,,-7.4219,53.5524,15910,2020-03-19T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,,,-6.5037,52.5164,15911,2020-03-19T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,,,-6.3442,53.0205,15912,2020-03-19T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,,,-6.8367,52.7168,15913,2020-03-20T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,,,-7.2937,53.9878,15914,2020-03-20T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,,,-8.9889,52.8917,15915,2020-03-20T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,,,-8.6372,51.9517,15916,2020-03-20T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,,,-7.96,54.8989,15917,2020-03-20T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,,,-6.292,53.3605,15918,2020-03-20T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,,,-8.7362,53.3705,15919,2020-03-20T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,,,-9.565,52.1689,15920,2020-03-20T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,,,-6.7837,53.238,15921,2020-03-20T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,,,-7.2175,52.5816,15922,2020-03-20T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,,,-7.3423,52.9952,15923,2020-03-20T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,,,-7.9939,54.1261,15924,2020-03-20T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,,,-8.7412,52.5255,15925,2020-03-20T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,,,-7.6952,53.7325,15926,2020-03-20T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,,,-6.487,53.9161,15927,2020-03-20T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,,,-9.2537,53.9191,15928,2020-03-20T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,,,-6.715,53.6851,15929,2020-03-20T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,,,-6.9452,54.1857,15930,2020-03-20T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,,,-7.6607,53.2632,15931,2020-03-20T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,,,-8.2735,53.8008,15932,2020-03-20T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,,,-8.5345,54.1581,15933,2020-03-20T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,,,-7.9206,52.6407,15934,2020-03-20T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,,,-7.4935,52.2035,15935,2020-03-20T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,,,-7.4219,53.5524,15936,2020-03-20T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,,,-6.5037,52.5164,15937,2020-03-20T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,,,-6.3442,53.0205,15938,2020-03-20T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,3,5.269444,-6.8367,52.7168,15939,2020-03-21T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,3,3.938248,-7.2937,53.9878,15940,2020-03-21T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,9,7.574674,-8.9889,52.8917,15941,2020-03-21T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,104,19.157512,-8.6372,51.9517,15942,2020-03-21T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,8,5.025378,-7.96,54.8989,15943,2020-03-21T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,471,34.957276,-6.292,53.3605,15944,2020-03-21T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,33,12.787823,-8.7362,53.3705,15945,2020-03-21T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,12,8.124192,-9.565,52.1689,15946,2020-03-21T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,23,10.336893,-6.7837,53.238,15947,2020-03-21T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,15,15.116092,-7.2175,52.5816,15948,2020-03-21T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,6,7.084076,-7.3423,52.9952,15949,2020-03-21T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,3,9.362127,-7.9939,54.1261,15950,2020-03-21T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,18,9.235553,-8.7412,52.5255,15951,2020-03-21T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,3,7.339809,-7.6952,53.7325,15952,2020-03-21T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,13,10.086589,-6.487,53.9161,15953,2020-03-21T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,6,4.597455,-9.2537,53.9191,15954,2020-03-21T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,13,6.665163,-6.715,53.6851,15955,2020-03-21T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,3,4.887108,-6.9452,54.1857,15956,2020-03-21T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,10,12.826926,-7.6607,53.2632,15957,2020-03-21T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,3,4.647992,-8.2735,53.8008,15958,2020-03-21T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,8,12.207218,-8.5345,54.1581,15959,2020-03-21T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,20,12.535020,-7.9206,52.6407,15960,2020-03-21T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,9,7.746867,-7.4935,52.2035,15961,2020-03-21T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,20,22.530134,-7.4219,53.5524,15962,2020-03-21T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,3,2.003714,-6.5037,52.5164,15963,2020-03-21T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,22,15.446726,-6.3442,53.0205,15964,2020-03-21T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,3,5.269444,-6.8367,52.7168,15965,2020-03-22T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,5,6.563747,-7.2937,53.9878,15966,2020-03-22T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,11,9.257934,-8.9889,52.8917,15967,2020-03-22T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,123,22.657442,-8.6372,51.9517,15968,2020-03-22T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,11,6.909895,-7.96,54.8989,15969,2020-03-22T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,535,39.707309,-6.292,53.3605,15970,2020-03-22T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,35,13.562842,-8.7362,53.3705,15971,2020-03-22T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,15,10.155240,-9.565,52.1689,15972,2020-03-22T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,25,11.235753,-6.7837,53.238,15973,2020-03-22T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,16,16.123831,-7.2175,52.5816,15974,2020-03-22T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,8,9.445435,-7.3423,52.9952,15975,2020-03-22T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,3,9.362127,-7.9939,54.1261,15976,2020-03-22T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,19,9.748639,-8.7412,52.5255,15977,2020-03-22T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,3,7.339809,-7.6952,53.7325,15978,2020-03-22T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,16,12.414264,-6.487,53.9161,15979,2020-03-22T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,9,6.896182,-9.2537,53.9191,15980,2020-03-22T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,16,8.203277,-6.715,53.6851,15981,2020-03-22T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,3,4.887108,-6.9452,54.1857,15982,2020-03-22T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,13,16.675004,-7.6607,53.2632,15983,2020-03-22T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,3,4.647992,-8.2735,53.8008,15984,2020-03-22T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,8,12.207218,-8.5345,54.1581,15985,2020-03-22T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,20,12.535020,-7.9206,52.6407,15986,2020-03-22T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,13,11.189919,-7.4935,52.2035,15987,2020-03-22T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,21,23.656641,-7.4219,53.5524,15988,2020-03-22T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,7,4.675332,-6.5037,52.5164,15989,2020-03-22T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,28,19.659470,-6.3442,53.0205,15990,2020-03-22T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,3,5.269444,-6.8367,52.7168,15991,2020-03-23T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,5,6.563747,-7.2937,53.9878,15992,2020-03-23T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,12,10.099565,-8.9889,52.8917,15993,2020-03-23T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,133,24.499510,-8.6372,51.9517,15994,2020-03-23T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,11,6.909895,-7.96,54.8989,15995,2020-03-23T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,659,48.910498,-6.292,53.3605,15996,2020-03-23T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,40,15.500391,-8.7362,53.3705,15997,2020-03-23T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,33,22.341527,-9.565,52.1689,15998,2020-03-23T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,34,15.280624,-6.7837,53.238,15999,2020-03-23T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,16,16.123831,-7.2175,52.5816,16000,2020-03-23T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,9,10.626114,-7.3423,52.9952,16001,2020-03-23T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,3,9.362127,-7.9939,54.1261,16002,2020-03-23T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,19,9.748639,-8.7412,52.5255,16003,2020-03-23T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,4,9.786412,-7.6952,53.7325,16004,2020-03-23T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,18,13.966047,-6.487,53.9161,16005,2020-03-23T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,9,6.896182,-9.2537,53.9191,16006,2020-03-23T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,24,12.304916,-6.715,53.6851,16007,2020-03-23T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,3,4.887108,-6.9452,54.1857,16008,2020-03-23T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,13,16.675004,-7.6607,53.2632,16009,2020-03-23T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,3,4.647992,-8.2735,53.8008,16010,2020-03-23T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,8,12.207218,-8.5345,54.1581,16011,2020-03-23T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,20,12.535020,-7.9206,52.6407,16012,2020-03-23T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,15,12.911445,-7.4935,52.2035,16013,2020-03-23T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,25,28.162668,-7.4219,53.5524,16014,2020-03-23T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,7,4.675332,-6.5037,52.5164,16015,2020-03-23T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,39,27.382833,-6.3442,53.0205,16016,2020-03-23T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,3,5.269444,-6.8367,52.7168,16017,2020-03-24T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,6,7.876497,-7.2937,53.9878,16018,2020-03-24T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,25,21.040760,-8.9889,52.8917,16019,2020-03-24T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,154,28.367854,-8.6372,51.9517,16020,2020-03-24T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,12,7.538067,-7.96,54.8989,16021,2020-03-24T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,774,57.445714,-6.292,53.3605,16022,2020-03-24T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,45,17.437940,-8.7362,53.3705,16023,2020-03-24T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,38,25.726607,-9.565,52.1689,16024,2020-03-24T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,39,17.527775,-6.7837,53.238,16025,2020-03-24T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,19,19.147049,-7.2175,52.5816,16026,2020-03-24T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,9,10.626114,-7.3423,52.9952,16027,2020-03-24T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,3,9.362127,-7.9939,54.1261,16028,2020-03-24T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,24,12.314070,-8.7412,52.5255,16029,2020-03-24T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,3,7.339809,-7.6952,53.7325,16030,2020-03-24T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,20,15.517830,-6.487,53.9161,16031,2020-03-24T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,14,10.727394,-9.2537,53.9191,16032,2020-03-24T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,27,13.843030,-6.715,53.6851,16033,2020-03-24T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,3,4.887108,-6.9452,54.1857,16034,2020-03-24T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,16,20.523082,-7.6607,53.2632,16035,2020-03-24T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,5,7.746653,-8.2735,53.8008,16036,2020-03-24T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,8,12.207218,-8.5345,54.1581,16037,2020-03-24T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,27,16.922277,-7.9206,52.6407,16038,2020-03-24T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,22,18.936786,-7.4935,52.2035,16039,2020-03-24T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,29,32.668694,-7.4219,53.5524,16040,2020-03-24T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,8,5.343236,-6.5037,52.5164,16041,2020-03-24T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,49,34.404072,-6.3442,53.0205,16042,2020-03-24T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,3,5.269444,-6.8367,52.7168,16043,2020-03-25T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,9,11.814745,-7.2937,53.9878,16044,2020-03-25T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,26,21.882391,-8.9889,52.8917,16045,2020-03-25T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,171,31.499370,-8.6372,51.9517,16046,2020-03-25T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,15,9.422584,-7.96,54.8989,16047,2020-03-25T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,922,68.430166,-6.292,53.3605,16048,2020-03-25T00:00:00.000Z
,Galway,258058,151045,235818,53.3705,-8.7362,,57,22.088058,-8.7362,53.3705,16049,2020-03-25T00:00:00.000Z
,Kerry,147707,92975,102996,52.1689,-9.565,,44,29.788703,-9.565,52.1689,16050,2020-03-25T00:00:00.000Z
,Kildare,222504,281262,221513,53.238,-6.7837,,45,20.224356,-6.7837,53.238,16051,2020-03-25T00:00:00.000Z
,Kilkenny,99232,253094,148060,52.5816,-7.2175,,20,20.154789,-7.2175,52.5816,16052,2020-03-25T00:00:00.000Z
,Laois,84697,244211,193996,52.9952,-7.3423,,10,11.806794,-7.3423,52.9952,16053,2020-03-25T00:00:00.000Z
,Leitrim,32044,200446,319670,54.1261,-7.9939,,3,9.362127,-7.9939,54.1261,16054,2020-03-25T00:00:00.000Z
,Limerick,194899,149743,141780,52.5255,-8.7412,,36,18.471106,-8.7412,52.5255,16055,2020-03-25T00:00:00.000Z
,Longford,40873,220162,275901,53.7325,-7.6952,,5,12.233014,-7.6952,53.7325,16056,2020-03-25T00:00:00.000Z
,Louth,128884,299463,297349,53.9161,-6.487,,24,18.621396,-6.487,53.9161,16057,2020-03-25T00:00:00.000Z
,Mayo,130507,117679,297355,53.9191,-9.2537,,18,13.792364,-9.2537,53.9191,16058,2020-03-25T00:00:00.000Z
,Meath,195044,284946,271349,53.6851,-6.715,,33,16.919259,-6.715,53.6851,16059,2020-03-25T00:00:00.000Z
,Monaghan,61386,268914,326818,54.1857,-6.9452,,5,8.145180,-6.9452,54.1857,16060,2020-03-25T00:00:00.000Z
,Offaly,77961,222690,223679,53.2632,-7.6607,,19,24.371160,-7.6607,53.2632,16061,2020-03-25T00:00:00.000Z
,Roscommon,64544,182029,283486,53.8008,-8.2735,,7,10.845315,-8.2735,53.8008,16062,2020-03-25T00:00:00.000Z
,Sligo,65535,165130,323355,54.1581,-8.5345,,8,12.207218,-8.5345,54.1581,16063,2020-03-25T00:00:00.000Z
,Tipperary,159553,205427,154345,52.6407,-7.9206,,34,21.309534,-7.9206,52.6407,16064,2020-03-25T00:00:00.000Z
,Waterford,116176,234676,105809,52.2035,-7.4935,,25,21.519075,-7.4935,52.2035,16065,2020-03-25T00:00:00.000Z
,Westmeath,88770,238362,255966,53.5524,-7.4219,,39,43.933761,-7.4219,53.5524,16066,2020-03-25T00:00:00.000Z
,Wexford,149722,301627,141559,52.5164,-6.5037,,9,6.011141,-6.5037,52.5164,16067,2020-03-25T00:00:00.000Z
,Wicklow,142425,311162,197894,53.0205,-6.3442,,52,36.510444,-6.3442,53.0205,16068,2020-03-25T00:00:00.000Z
,Carlow,56932,278661,163444,52.7168,-6.8367,,3,5.269444,-6.8367,52.7168,16069,2020-03-26T00:00:00.000Z
,Cavan,76176,246380,304501,53.9878,-7.2937,,11,14.440244,-7.2937,53.9878,16070,2020-03-26T00:00:00.000Z
,Clare,118817,133493,182732,52.8917,-8.9889,,31,26.090543,-8.9889,52.8917,16071,2020-03-26T00:00:00.000Z
,Cork,542868,156242,77860,51.9517,-8.6372,,184,33.894059,-8.6372,51.9517,16072,2020-03-26T00:00:00.000Z
,Donegal,159192,202615,405691,54.8989,-7.96,,15,9.422584,-7.96,54.8989,16073,2020-03-26T00:00:00.000Z
,Dublin,1347359,313762,235813,53.3605,-6.292,,1070,79.414618,-6.292,53.3605,16074,2020-03-26T00:00:00.000Z
